scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,cumulative_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_starvation_carbon_loss,cumulative_sapwood_to_heartwood,cumulative_unpaid_carbon_deficit,final_leaf_root_residual,final_pipe_residual,final_storage_fraction,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,max_storage_fraction,min_living_pool,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit
4328,PASS,0,OK,4,2,1,0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.74293642318202135,0.74293642318202135,6.4590158356046103,22.348658095682609,11.343248628997063,0.0000000000000000,4.9999999999998375,5.4999999999996874,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.19540280548116584,0.0000000000000000,1.0999999999999732,0.86736173798840355E-18,0.0000000000000000,0.80764388232790196E-14,0.16135015200312994E-1,0.74293642318202135,0.52393686042054672E-2,0.65030643288003405E-2,3650,0
4329,PASS,0,OK,4,2,1,3.5000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,21.384287941301679,25.450497302300402,12.501137138216205,5.2795806625718091,34.999999999999758,30.220419337427906,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.17673758730420985,0.93105448888410672E-1,0.86344055249794616,0.17347234759768071E-17,0.0000000000000000,0.15564806388201902E-13,0.14370895743689330,1.0000000000000000,0.12723431926902121E-1,0.12723431926902121E-1,3650,0
4330,PASS,0,OK,4,2,1,8.0000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,21.384287941301679,25.450497302300402,12.501137138216205,50.279580662574411,79.999999999997399,30.220419337427906,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.17673758730420985,0.49436496277139941,0.37775524171786112,0.17347234759768071E-17,0.0000000000000000,0.26440655220838494E-13,0.49436496277139941,1.0000000000000000,0.12723431926902121E-1,0.12723431926902121E-1,3650,0
4331,PASS,0,OK,4,2,1,-0.50000000000000000,5.0000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,5.6807989906787100,23.891493039911193,11.402834211577705,0.0000000000000000,-4.9999999999998375,4.0000000000000497,4.0000000000001252,1.3586125966322375,1.3333333333333701,2.6413874033678728,0.0000000000000000,-7.9710694871431755,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.14077714688420784E-13,0.14089069103084270,0.0000000000000000,0.60755902526976732E-2,0.62289567375090484E-1,730,2920
4332,PASS,0,OK,4,2,1,0.0000000000000000,5.0000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.18490451847629616,0.18490451847629616,7.2173051594951865,23.025843343083459,11.454106403695725,0.0000000000000000,0.0000000000000000,5.0000000000000071,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-7.8628473516750850,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.14434200362734018E-13,0.14089069103084270,0.18490451847629616,0.63242149245621637E-2,0.46534675550491976E-1,891,0
4333,PASS,0,OK,4,2,1,0.50000000000000000,5.0000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.90354017120420771,0.90354017120420771,8.4611728957053227,23.429259961499532,11.576249957714957,0.0000000000000000,4.9999999999998375,9.9999999999989448,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.85204482824370587,0.0000000000000000,1.9999999999998539,0.86736173798840355E-18,0.0000000000000000,0.14355270444577073E-13,0.14089069103084270,0.90354017120420771,0.67097624907063776E-2,0.11308317829485742E-1,3650,0
4334,PASS,0,OK,4,2,1,3.5000000000000000,5.0000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,21.384287941301679,25.450497302300402,12.501137138216205,9.7795806625744319,34.999999999999758,30.220419337427906,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.17673758730420985,0.15978300084106348,0.86344055249794616,0.17347234759768071E-17,0.0000000000000000,0.17015902575856501E-13,0.22038336161127214,1.0000000000000000,0.12723431926902121E-1,0.12723431926902121E-1,3650,0
4335,PASS,0,OK,4,2,1,8.0000000000000000,5.0000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,21.384287941301679,25.450497302300402,12.501137138216205,54.779580662574638,79.999999999997399,30.220419337427906,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.17673758730420985,0.51578908914511301,0.37775524171786112,0.17347234759768071E-17,0.0000000000000000,0.26440655220838494E-13,0.51589311183715647,1.0000000000000000,0.12723431926902121E-1,0.12723431926902121E-1,3650,0
4336,PASS,0,OK,4,2,1,-0.50000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,3.8369081988530769,23.197629897962742,11.200040769590506,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.2218505294014264,1.6666666666667156,3.7781494705987204,0.0000000000000000,-5.4812774743045667,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.74931380544818182E-14,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.68108654717654272E-2,0,3650
4337,PASS,0,OK,4,2,1,0.0000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.82014718368400130E-1,0.82014718368400130E-1,5.1483622344235993,21.932461420659255,11.203873241097806,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.3680839753717144,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.76947996585641221E-14,0.0000000000000000,0.82014718368400130E-1,0.0000000000000000,0.53736350566130266E-2,0,0
4338,PASS,0,OK,4,2,1,0.50000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.66189255283699988,0.66189255283699988,6.6169134889099075,22.331331002067856,11.354297237906394,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-1.3815666509568549,0.0000000000000000,1.0000000000000000,0.21684043449710089E-18,0.0000000000000000,0.78051714397231464E-14,0.0000000000000000,0.66189255283699988,0.13698630136986301E-2,0.38672869026802029E-2,3650,0
4339,PASS,0,OK,4,2,1,3.5000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,19.887296481484775,25.029698615579250,12.397038551457138,6.7081268114205672,34.999999999999758,28.291873188579132,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.8789786136605429,0.11932740773265339,0.80833923395940932,0.17347234759768071E-17,0.0000000000000000,0.18192045092568776E-13,0.15934412280702079,1.0000000000000000,0.12076590086137942E-1,0.12076590086137942E-1,3650,0
4340,PASS,0,OK,4,2,1,8.0000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,19.887296481484775,25.029698615579250,12.397038551457138,51.708126811423398,79.999999999997399,28.291873188579132,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.8789786136605429,0.51086836986775808,0.35364841485725063,0.17347234759768071E-17,0.0000000000000000,0.26648822037955711E-13,0.51086836986775808,1.0000000000000000,0.12076590086137942E-1,0.12076590086137942E-1,3650,0
4341,PASS,0,OK,4,2,1,-0.50000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,3.9732247708811053,23.238360891941443,11.214672170403121,0.0000000000000000,-4.9999999999998375,0.36185826197496446,4.8618582619748416,1.2396782921317944,1.6206194206583686,3.6221799698433115,0.0000000000000000,-5.6686094223842609,0.0000000000000000,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.75421439926781630E-14,0.16135015200312994E-1,0.0000000000000000,0.38451989211553293E-2,0.68295754221841436E-2,100,3550
4342,PASS,0,OK,4,2,1,0.0000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.92790058815434243E-1,0.92790058815434243E-1,5.3009702077659959,22.025708764249806,11.224142809662190,0.0000000000000000,0.0000000000000000,0.49999999999999994,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.4430449694978362,0.0000000000000000,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.87280443289428078E-14,0.16135015200312994E-1,0.92790058815434243E-1,0.39905548558239832E-2,0.53969252042697282E-2,136,0
4343,PASS,0,OK,4,2,1,0.50000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.67122353265279844,0.67122353265279844,6.8085086750591133,22.446961722937548,11.378296062995057,0.0000000000000000,4.9999999999998375,5.4999999999996838,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-1.5193468123486014,0.0000000000000000,1.0999999999999726,0.86736173798840355E-18,0.0000000000000000,0.76117497721517324E-14,0.16135015200312994E-1,0.67122353265279844,0.42445387717311911E-2,0.42481110265951616E-2,3650,0
4344,PASS,0,OK,4,2,1,3.5000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,19.887296481484775,25.029698615579250,12.397038551457138,7.2081268114214181,34.999999999999758,28.291873188579132,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.8789786136605429,0.12709126931046563,0.80833923395940932,0.17347234759768071E-17,0.0000000000000000,0.16799062141359400E-13,0.16816986272976736,1.0000000000000000,0.12076590086137942E-1,0.12076590086137942E-1,3650,0
4345,PASS,0,OK,4,2,1,8.0000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,19.887296481484775,25.029698615579250,12.397038551457138,52.208126811423384,79.999999999997399,28.291873188579132,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.8789786136605429,0.51327276511844078,0.35364841485725063,0.17347234759768071E-17,0.0000000000000000,0.23411828031782989E-13,0.51327276511844078,1.0000000000000000,0.12076590086137942E-1,0.12076590086137942E-1,3650,0
4346,PASS,0,OK,4,2,1,-0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,5.5301452088706213,23.750111692199354,11.380223447080558,0.0000000000000000,-4.9999999999998375,3.8849315068493704,3.8849315068494366,1.3749969630483039,1.2949771689498071,2.5099345438011174,0.0000000000000000,-7.7750954322982890,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.11862906490467395E-13,0.14089069103084270,0.0000000000000000,0.57636603780772634E-2,0.75597899291638812E-2,814,2836
4347,PASS,0,OK,4,2,1,0.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.20452669206741836,0.20452669206741836,7.0794972959017430,22.917713031197774,11.435416483411229,0.0000000000000000,0.0000000000000000,4.9999999999999982,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-7.4510431682875389,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.12062399690204728E-13,0.14089069103084270,0.20452669206741836,0.61105288052959138E-2,0.62560262850635895E-2,1002,0
4348,PASS,0,OK,4,2,1,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.77522975367736890,0.77522975367736890,8.9042440193399894,23.420465069836535,11.607608125220573,0.0000000000000000,4.9999999999998375,9.9999999999989555,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-2.9709088801967525,0.0000000000000000,1.9999999999998561,0.86736173798840355E-18,0.0000000000000000,0.14627188349436437E-13,0.14089069103084270,0.77522975367736890,0.65998179029671672E-2,0.66015937052127981E-2,3650,0
4349,PASS,0,OK,4,2,1,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,19.887296481484775,25.029698615579250,12.397038551457138,11.708126811423231,34.999999999999758,28.291873188579132,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.8789786136605429,0.19125880733245282,0.80833923395940932,0.17347234759768071E-17,0.0000000000000000,0.18742819796191412E-13,0.24138192291587809,1.0000000000000000,0.12076590086137942E-1,0.12076590086137942E-1,3650,0
4350,PASS,0,OK,4,2,1,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,19.887296481484775,25.029698615579250,12.397038551457138,56.708126811423682,79.999999999997399,28.291873188579132,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.8789786136605429,0.53389366568489471,0.35364841485725063,0.17347234759768071E-17,0.0000000000000000,0.26648822037955711E-13,0.53389366568489471,1.0000000000000000,0.12076590086137942E-1,0.12076590086137942E-1,3650,0
4351,PASS,0,OK,4,2,1,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,3.8369081988530769,23.197629897962742,11.200040769590506,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.2218505294014264,1.6666666666667156,3.7781494705987204,0.0000000000000000,-5.4812774743045667,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.74931380544818182E-14,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.47025880739445837E-2,0,3650
4352,PASS,0,OK,4,2,1,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.82014718368400130E-1,0.82014718368400130E-1,5.1483622344235993,21.932461420659255,11.203873241097806,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.3680839753717144,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.76947996585641221E-14,0.0000000000000000,0.82014718368400130E-1,0.0000000000000000,0.40149976698217078E-2,0,0
4353,PASS,0,OK,4,2,1,0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.63428742987899933,0.63428742987899933,6.7343845109001563,22.361061297222225,11.365821102813507,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-1.8687415993137444,0.0000000000000000,1.0000000000000000,0.21684043449710089E-18,0.0000000000000000,0.75573228230929601E-14,0.0000000000000000,0.63428742987899933,0.13698630136986301E-2,0.35607853408705977E-2,3650,0
4354,PASS,0,OK,4,2,1,3.5000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,18.657082746941242,24.722776726856537,12.311003108562671,8.2521798823874608,34.999999999999758,26.747820117613617,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.2984514475726918,0.14677571049019775,0.76422343193182296,0.17347234759768071E-17,0.0000000000000000,0.17777446181810319E-13,0.17892634010166197,1.0000000000000000,0.11537672779305012E-1,0.11537672779305012E-1,3650,0
4355,PASS,0,OK,4,2,1,8.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,18.657082746941242,24.722776726856537,12.311003108562671,53.252179882388965,79.999999999997399,26.747820117613617,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.2984514475726918,0.52608742305697476,0.33434775147018109,0.17347234759768071E-17,0.0000000000000000,0.25458801733435621E-13,0.52608742305697476,1.0000000000000000,0.11537672779305012E-1,0.11537672779305012E-1,3650,0
4356,PASS,0,OK,4,2,1,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,3.9699789562771830,23.235610050033628,11.214177848120293,0.0000000000000000,-4.9999999999998375,0.35947671964450240,4.8594767196443795,1.2401903936793268,1.6198255732148812,3.6192863259653167,0.0000000000000000,-5.6642282796577916,0.0000000000000000,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.80105193311919010E-14,0.16135015200312994E-1,0.0000000000000000,0.36679539118700897E-2,0.47106719927848860E-2,102,3548
4357,PASS,0,OK,4,2,1,0.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.93174839594660788E-1,0.93174839594660788E-1,5.2957615059527292,22.022491190767553,11.223450523674043,0.0000000000000000,0.0000000000000000,0.50000000000000044,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.4314682473167704,0.0000000000000000,0.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.76479621247127483E-14,0.16135015200312994E-1,0.93174839594660788E-1,0.37692095041648227E-2,0.40241149606194135E-2,140,0
4358,PASS,0,OK,4,2,1,0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.64310447725914577,0.64310447725914577,6.9145881051638023,22.467250474144581,11.388108769272243,0.0000000000000000,4.9999999999998375,5.4999999999996838,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-1.9975647668209913,0.0000000000000000,1.0999999999999726,0.43368086899420177E-18,0.0000000000000000,0.89967096272847158E-14,0.16135015200312994E-1,0.64310447725914577,0.39717655434204722E-2,0.39743282933317522E-2,3650,0
4359,PASS,0,OK,4,2,1,3.5000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,18.657082746941242,24.722776726856537,12.311003108562671,8.7521798823876349,34.999999999999758,26.747820117613617,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.2984514475726918,0.15429667514070874,0.76422343193182296,0.17347234759768071E-17,0.0000000000000000,0.18155615899573263E-13,0.18738615389414309,1.0000000000000000,0.11537672779305012E-1,0.11537672779305012E-1,3650,0
4360,PASS,0,OK,4,2,1,8.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,18.657082746941242,24.722776726856537,12.311003108562671,53.752179882388994,79.999999999997399,26.747820117613617,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.2984514475726918,0.52841684849533355,0.33434775147018109,0.17347234759768071E-17,0.0000000000000000,0.25458801733435621E-13,0.52841684849533355,1.0000000000000000,0.11537672779305012E-1,0.11537672779305012E-1,3650,0
4361,PASS,0,OK,4,2,1,-0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,5.4435885502260906,23.677281895915723,11.367806780823647,0.0000000000000000,-4.9999999999998375,3.8232876712329200,3.8232876712329960,1.3842405908277364,1.2744292237443269,2.4390470804052442,0.0000000000000000,-7.6617608376790924,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.13285379740768377E-13,0.14089069103084270,0.0000000000000000,0.53798787431465663E-2,0.53825726988090544E-2,859,2791
4362,PASS,0,OK,4,2,1,0.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.21772323397076418,0.21772323397076418,6.9854722479424325,22.855636045852126,11.423489913210629,0.0000000000000000,0.0000000000000000,5.0000000000000009,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-7.1713326298561046,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.14667520670252898E-13,0.14089069103084270,0.21772323397076418,0.57848704923600808E-2,0.57867623257350882E-2,1070,0
4363,PASS,0,OK,4,2,1,0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.75439239879724251,0.75439239879724251,8.9333047739155091,23.363769180236112,11.605622724087347,0.0000000000000000,4.9999999999998375,9.9999999999989964,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-3.2631212031154284,0.0000000000000000,1.9999999999998643,0.86736173798840355E-18,0.0000000000000000,0.14551727878231446E-13,0.14089069103084270,0.75439239879724251,0.63682862480141291E-2,0.63701586158919406E-2,3650,0
4364,PASS,0,OK,4,2,1,3.5000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,18.657082746941242,24.722776726856537,12.311003108562671,13.252179882388743,34.999999999999758,26.747820117613617,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.2984514475726918,0.21645731906665941,0.76422343193182296,0.17347234759768071E-17,0.0000000000000000,0.18155615899573263E-13,0.25757374015087176,1.0000000000000000,0.11537672779305012E-1,0.11537672779305012E-1,3650,0
4365,PASS,0,OK,4,2,1,8.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,18.657082746941242,24.722776726856537,12.311003108562671,58.252179882389278,79.999999999997399,26.747820117613617,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3.2984514475726918,0.54839484706045682,0.33434775147018109,0.17347234759768071E-17,0.0000000000000000,0.25458801733435621E-13,0.54839484706045682,1.0000000000000000,0.11537672779305012E-1,0.11537672779305012E-1,3650,0
4366,PASS,0,OK,4,2,1,-0.50000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.0000000000000000,0.0000000000000000,3.8369081988530769,23.197629897962742,11.200040769590506,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.2218505294014264,1.6666666666667156,3.7781494705987204,0.0000000000000000,-5.4812774743045667,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.74931380544818182E-14,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.53895727356430938E-1,0,3650
4367,PASS,0,OK,4,2,1,0.0000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.82014718368400130E-1,0.82014718368400130E-1,5.1483622344235993,21.932461420659255,11.203873241097806,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.3680839753717144,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.76947996585641221E-14,0.0000000000000000,0.82014718368400130E-1,0.0000000000000000,0.38307135592764101E-1,0,0
4368,PASS,0,OK,4,2,1,0.50000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,0.72515473994701363,0.72515473994701363,6.2723387064419471,22.215550801545042,11.317952529447368,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.16524333526903945,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.71468438805899481E-14,0.0000000000000000,0.72515473994701363,0.13698630136986301E-2,0.61036703828480296E-2,3650,0
4369,PASS,0,OK,4,2,1,3.5000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,8.4885050489633755,20.000000000000000,11.318006731952014,2.2955113607524380,2.2955113607524380,21.384287941301679,25.450497302300402,12.501137138216205,4.7795806625718162,34.999999999999758,30.220419337427906,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.17673758730420985,0.85037765582107822E-1,0.86344055249794616,0.17347234759768071E-17,0.0000000000000000,0.15643736306358846E-13,0.13445951149823365,1.0000000000000000,0.12723431926902121E-1,0.12723431926902121E-1,3650,0
